date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold,an,luna,zi,ora,minut,zi_saptamana,raport_pret_calitate
2025-06-03 17:25:14,812,5709,2078,382,666,589,5619,1040,45,4,90,2025,6,3,17,25,tuesday,0.9842354177614293
2025-06-03 07:55:34,845,5672,2467,414,665,54,5036,502,37,48,635,2025,6,3,7,55,tuesday,0.88787023977433
2025-06-02 22:25:14,879,6643,2553,482,662,514,5147,-2,34,24,1495,2025,6,2,22,25,monday,0.7748005419238296
2025-06-02 12:55:35,563,4831,1888,341,633,4,5257,1787,36,1,-425,2025,6,2,12,55,monday,1.0881805009314842
2025-06-02 03:25:31,556,4410,1845,418,666,170,3688,-4,33,2,721,2025,6,2,3,25,monday,0.836281179138322
2025-06-01 17:55:55,606,4570,1723,380,665,56,4016,472,30,80,554,2025,6,1,17,55,sunday,0.8787746170678337
2025-06-01 08:26:48,504,3957,1951,331,666,146,4178,544,32,0,-220,2025,6,1,8,26,sunday,1.0558503917108921
2025-05-31 22:55:06,609,5798,2576,491,663,234,4613,-4,33,9,1184,2025,5,31,22,55,saturday,0.7956191790272508
2025-05-31 11:07:51,577,4289,1535,340,664,1002,5052,897,35,0,-763,2025,5,31,11,7,saturday,1.1778969456749826
2025-05-31 01:39:44,619,5172,2147,416,666,1033,4912,-4,34,0,260,2025,5,31,1,39,saturday,0.9497293116782676
2025-05-30 16:08:11,819,5252,1917,349,663,915,5662,957,35,3,-409,2025,5,30,16,8,friday,1.078065498857578
2025-05-30 05:55:50,707,5051,1770,404,667,1248,4835,-1,35,3,216,2025,5,30,5,55,friday,0.9572361908532964
2025-05-29 20:25:34,858,6641,2617,420,656,162,4834,33,36,48,1806,2025,5,29,20,25,thursday,0.7279024243336847
2025-05-29 10:55:33,779,5492,2252,357,650,92,5027,859,32,2,465,2025,5,29,10,55,thursday,0.9153313911143481
2025-05-29 01:25:02,847,5181,1911,1227,667,520,5208,-4,34,2,-26,2025,5,29,1,25,thursday,1.0052113491603938
2025-05-28 15:55:29,738,5774,1918,1080,660,1067,6333,813,33,21,-559,2025,5,28,15,55,wednesday,1.096813301004503
2025-05-28 06:08:19,756,5424,1942,1162,670,1144,5712,4,32,0,-288,2025,5,28,6,8,wednesday,1.0530973451327434
2025-05-27 20:38:03,721,6845,2370,1212,670,1308,6383,17,32,50,461,2025,5,27,20,38,tuesday,0.9325054784514244
2025-05-27 11:07:50,634,5852,1858,837,672,997,5985,947,37,0,-133,2025,5,27,11,7,tuesday,1.0227272727272727
2025-05-27 01:38:14,761,5201,1612,1201,671,1557,5831,-4,32,0,-629,2025,5,27,1,38,tuesday,1.1211305518169583
2025-05-26 16:08:51,692,5976,1769,410,625,786,4957,640,32,0,1018,2025,5,26,16,8,monday,0.8294846050870147
2025-05-25 18:00:15,576,5530,1901,332,662,755,4432,163,38,0,1098,2025,5,25,18,0,sunday,0.8014466546112116
2025-05-25 08:25:31,522,4922,1343,291,667,672,3707,139,35,34,1215,2025,5,25,8,25,sunday,0.7531491263713938
2025-05-24 22:56:11,510,5698,2073,353,662,423,4094,-4,45,30,1603,2025,5,24,22,56,saturday,0.7184977184977185
2025-05-24 13:24:59,545,5033,1690,285,658,104,4089,755,40,8,944,2025,5,24,13,24,saturday,0.8124379097953507
2025-05-24 03:56:15,542,4985,1605,1145,654,248,4240,-4,47,0,744,2025,5,24,3,56,saturday,0.8505516549648947
2025-05-23 18:25:39,695,6362,2267,1129,659,284,5428,336,49,7,933,2025,5,23,18,25,friday,0.8531908204966991
2025-05-23 07:56:19,687,5884,2094,1216,664,103,5266,351,49,99,618,2025,5,23,7,56,friday,0.8949694085656016
2025-05-22 22:25:51,697,6504,2213,1126,656,1451,6191,-5,49,0,313,2025,5,22,22,25,thursday,0.9518757687576875
2025-05-22 11:46:51,661,5196,1589,765,624,525,5445,1221,42,15,-249,2025,5,22,11,46,thursday,1.047921478060046
2025-05-22 02:17:05,737,5038,1562,1181,666,1173,5360,-4,39,4,-321,2025,5,22,2,17,thursday,1.0639142516871773
2025-05-21 16:47:19,661,5171,1849,822,659,370,5443,968,32,79,-271,2025,5,21,16,47,wednesday,1.052601044285438
2025-05-21 07:17:36,666,5817,1782,1086,669,277,4855,268,33,71,961,2025,5,21,7,17,wednesday,0.8346226577273509
2025-05-20 21:47:04,950,7077,2307,1267,668,148,5469,-2,49,80,1607,2025,5,20,21,47,tuesday,0.7727850784230607
2025-05-20 12:16:55,711,4752,815,795,669,1337,5944,1571,43,0,-1192,2025,5,20,12,16,tuesday,1.2508417508417509
2025-05-20 02:46:48,773,5213,1575,1087,661,990,5131,-5,45,1,81,2025,5,20,2,46,tuesday,0.9842700939957798
2025-05-19 17:17:16,732,5939,1442,401,648,2215,5999,517,42,0,-59,2025,5,19,17,17,monday,1.0101027108940899
2025-05-19 07:39:01,596,5821,1717,248,663,1201,4818,260,43,86,1003,2025,5,19,7,39,monday,0.8276928362824257
2025-05-18 22:08:24,611,5903,1985,251,656,867,4435,-5,40,29,1467,2025,5,18,22,8,sunday,0.7513128917499576
2025-05-18 12:38:41,465,3640,1262,156,663,401,4016,1027,38,0,-375,2025,5,18,12,38,sunday,1.1032967032967034
2025-05-18 03:08:43,623,4802,1589,229,663,459,3606,-5,39,6,1196,2025,5,18,3,8,sunday,0.7509371095376927
2025-05-17 16:47:10,562,5347,1634,164,662,602,4248,566,43,11,1099,2025,5,17,16,47,saturday,0.7944641855245932
2025-05-17 07:16:55,633,5269,1591,1048,669,545,4606,43,41,32,662,2025,5,17,7,16,saturday,0.8741696716644525
2025-05-16 21:47:17,866,7032,2465,1144,663,660,5935,-4,35,104,1097,2025,5,16,21,47,friday,0.8439988623435722
2025-05-16 11:17:53,791,6268,1485,711,659,1273,5710,741,44,2,558,2025,5,16,11,17,friday,0.9109763880025527
2025-05-16 01:37:52,803,5288,1492,1053,665,2111,6164,-4,42,0,-876,2025,5,16,1,37,friday,1.165658093797277
2025-05-15 15:55:16,815,4841,1212,653,617,1515,6160,1264,43,37,-1319,2025,5,15,15,55,thursday,1.27246436686635
2025-05-15 06:26:09,945,5566,1690,1112,674,687,5178,23,44,0,387,2025,5,15,6,26,thursday,0.9302910528206971
2025-05-14 20:47:26,879,7045,2285,1026,663,670,5648,0,40,82,1397,2025,5,14,20,47,wednesday,0.8017033356990774
2025-05-14 11:17:15,832,4763,1153,704,632,65,4961,1510,42,18,-197,2025,5,14,11,17,wednesday,1.0415704387990763
2025-05-14 01:47:16,927,5317,1616,1075,672,159,4484,-5,38,0,832,2025,5,14,1,47,wednesday,0.843332706413391
2025-05-13 16:17:00,799,5234,1474,802,671,78,4851,983,41,0,383,2025,5,13,16,17,tuesday,0.926824608330149
2025-05-13 05:56:44,639,5274,1564,990,675,860,4765,-1,35,1,508,2025,5,13,5,56,tuesday,0.9034888130451271
2025-05-12 10:39:00,565,5750,1588,667,652,379,4879,988,35,0,870,2025,5,12,10,39,monday,0.8485217391304348
2025-05-12 01:09:09,589,4877,1528,237,670,922,3972,-5,29,0,905,2025,5,12,1,9,monday,0.8144351035472627
2025-05-11 15:38:42,513,4262,1125,160,669,205,3581,871,36,0,680,2025,5,11,15,38,sunday,0.840215861098076
2025-05-11 06:09:16,758,4656,1565,236,1367,384,4388,0,41,34,267,2025,5,11,6,9,sunday,0.9424398625429553
2025-05-10 19:02:49,592,5820,1888,196,1378,242,4576,220,41,0,1244,2025,5,10,19,2,saturday,0.786254295532646
2025-05-10 06:19:31,629,5141,1530,259,1373,246,4087,5,42,0,1053,2025,5,10,6,19,saturday,0.7949815211048434
2025-05-09 16:29:57,547,5442,1203,1008,1341,959,6021,917,43,0,-579,2025,5,9,16,29,friday,1.1063947078280043
2025-05-09 03:49:36,641,5110,1378,1050,1366,810,5286,-4,41,0,-176,2025,5,9,3,49,friday,1.0344422700587084
2025-05-08 15:08:17,586,5715,1259,1000,1314,77,4986,702,45,0,728,2025,5,8,15,8,thursday,0.8724409448818897
2025-05-08 02:46:56,610,5109,1371,1075,1361,508,4968,-4,43,0,141,2025,5,8,2,46,thursday,0.9724016441573693
2025-05-07 14:00:22,552,5411,1452,892,1311,427,5634,958,39,0,-223,2025,5,7,14,0,wednesday,1.0412123452226945
2025-05-07 00:30:00,615,5325,1323,1056,1366,152,4560,-4,48,0,765,2025,5,7,0,30,wednesday,0.856338028169014
2025-05-06 11:37:57,564,5710,1558,961,1341,33,5318,791,44,0,392,2025,5,6,11,37,tuesday,0.9313485113835377
2025-05-05 23:18:29,589,5815,1857,648,1361,470,4970,-4,45,0,844,2025,5,5,23,18,monday,0.8546861564918314
2025-05-05 10:37:53,564,5441,1628,551,1345,47,5207,1033,41,0,234,2025,5,5,10,37,monday,0.9569931997794523
2025-05-04 19:27:00,538,5346,1593,241,1377,1459,5364,104,39,0,-18,2025,5,4,19,27,sunday,1.0033670033670035
2025-05-04 08:50:08,460,4136,1302,205,1373,502,4553,650,39,0,-416,2025,5,4,8,50,sunday,1.1008220502901354
2025-05-03 16:59:54,440,4632,1019,181,1375,1478,5300,760,39,0,-667,2025,5,3,16,59,saturday,1.1442141623488773
2025-05-03 03:17:30,457,4866,1301,248,1372,648,4070,-1,41,0,795,2025,5,3,3,17,saturday,0.8364159473900534
2025-05-02 12:17:51,445,4019,1120,178,1322,628,4972,1238,39,0,-953,2025,5,2,12,17,friday,1.2371236626026374
2025-05-02 00:46:51,441,5145,1368,253,1380,1217,4699,-4,42,0,445,2025,5,2,0,46,friday,0.9133138969873664
2025-05-01 11:08:42,465,4417,1599,180,1365,43,4698,986,39,0,-281,2025,5,1,11,8,thursday,1.0636178401630065
2025-04-30 19:32:19,535,6489,2222,260,1367,282,4812,82,42,0,1677,2025,4,30,19,32,wednesday,0.7415626444752659
2025-04-30 02:46:50,550,5180,1197,264,1375,275,3698,-5,40,0,1481,2025,4,30,2,46,wednesday,0.7138996138996139
2025-04-29 10:27:15,509,5059,1445,215,1336,131,5118,1442,37,0,-58,2025,4,29,10,27,tuesday,1.01166238387033
2025-04-28 22:50:11,736,6335,2006,314,1367,756,5227,-3,36,0,1108,2025,4,28,22,50,monday,0.8250986582478295
2025-04-28 06:38:13,598,5593,1324,284,1376,104,3741,14,35,0,1852,2025,4,28,6,38,monday,0.6688718040407653
2025-04-27 18:00:15,590,4920,1256,247,1369,218,4168,442,36,0,752,2025,4,27,18,0,sunday,0.8471544715447155
2025-04-27 07:00:10,565,4539,1297,225,1370,1365,4875,15,36,0,-335,2025,4,27,7,0,sunday,1.0740251156642433
2025-04-26 18:39:19,579,5977,1636,269,1376,920,4983,163,36,0,994,2025,4,26,18,39,saturday,0.8336958340304501
2025-04-26 06:55:32,562,4987,1203,235,1370,880,4313,19,38,0,673,2025,4,26,6,55,saturday,0.8648486063765791
2025-04-25 13:28:01,488,4506,1416,609,1323,166,5592,1548,37,0,-1085,2025,4,25,13,28,friday,1.241011984021305
2025-04-25 01:46:29,600,5164,1258,678,1366,6,3944,-4,39,0,1219,2025,4,25,1,46,friday,0.7637490317583269
2025-04-24 04:26:05,571,5036,1293,684,1369,26,3978,-4,38,0,1057,2025,4,24,4,26,thursday,0.789912629070691
2025-04-23 14:15:47,543,4546,1025,647,1349,-6,4855,1243,43,0,-309,2025,4,23,14,15,wednesday,1.0679718433787946
2025-04-23 02:37:54,547,4944,1072,648,1381,233,3922,-3,39,0,1021,2025,4,23,2,37,wednesday,0.7932847896440129
2025-04-22 12:17:49,231,4200,1263,243,1384,108,4719,1437,41,0,-518,2025,4,22,12,17,tuesday,1.1235714285714287
2025-04-21 18:41:54,249,4223,1550,201,1383,298,3943,202,41,0,280,2025,4,21,18,41,monday,0.9336964243428842
2025-04-21 06:00:12,256,4045,1250,223,1380,88,3236,-3,40,0,808,2025,4,21,6,0,monday,0.8
2025-04-20 15:30:19,240,2589,366,184,1380,11,2879,654,37,0,-290,2025,4,20,15,30,sunday,1.11201235998455
2025-04-20 03:55:02,290,4279,1217,269,1380,16,3208,-4,39,0,1070,2025,4,20,3,55,sunday,0.7497078756718859
2025-04-19 15:00:08,260,4808,1145,199,1375,116,3854,719,37,0,954,2025,4,19,15,0,saturday,0.8015806988352745
2025-04-19 03:39:05,252,4473,1271,219,1374,238,3390,-3,37,0,1082,2025,4,19,3,39,saturday,0.7578806170355467
2025-04-18 13:55:55,423,4591,1379,210,1367,1147,5314,747,38,0,-723,2025,4,18,13,55,friday,1.1574820300588107
2025-04-18 02:17:13,440,5069,1293,242,1367,1360,4745,-3,45,0,323,2025,4,18,2,17,friday,0.9360820674689287
2025-04-17 14:30:19,550,4910,1424,230,1341,1612,6715,1506,48,0,-1804,2025,4,17,14,30,thursday,1.3676171079429735
2025-04-17 01:07:47,553,5542,1227,420,1371,1787,5401,-4,44,0,140,2025,4,17,1,7,thursday,0.9745579213280404
2025-04-16 13:00:10,745,5106,1330,393,1303,1419,6792,1551,48,0,-1685,2025,4,16,13,0,wednesday,1.3301997649823736
2025-04-16 00:30:03,787,5932,1399,487,1377,1647,5739,-4,45,0,193,2025,4,16,0,30,wednesday,0.9674645987862441
2025-04-15 13:17:01,802,6948,1594,478,1380,1674,6443,479,34,0,505,2025,4,15,13,17,tuesday,0.9273172135866437
2025-04-15 01:29:59,761,5663,1282,486,1369,1836,5776,-3,43,0,-112,2025,4,15,1,29,tuesday,1.0199540879392548
2025-04-14 13:38:51,579,6425,1511,466,1365,1561,6213,683,46,0,211,2025,4,14,13,38,monday,0.9670038910505837
2025-04-14 02:38:06,576,5132,1274,487,1373,1023,4776,-4,45,0,355,2025,4,14,2,38,monday,0.9306313328137179
2025-04-13 14:25:14,543,3852,1019,395,1358,18,4522,1143,45,0,-670,2025,4,13,14,25,sunday,1.1739356178608515
2025-04-13 02:17:19,606,5266,1367,511,1374,193,4090,-3,41,0,1175,2025,4,13,2,17,sunday,0.7766805924800607
2025-04-12 15:08:08,755,5475,1158,400,1363,1095,5443,625,44,0,32,2025,4,12,15,8,saturday,0.9941552511415526
2025-04-12 04:54:59,859,5668,1355,496,1377,1097,5230,-4,48,0,438,2025,4,12,4,54,saturday,0.9227240649258998
2025-04-11 18:00:10,985,7161,1734,531,1369,1818,6717,225,47,0,444,2025,4,11,18,0,friday,0.9379974863845831
2025-04-11 06:09:00,887,6512,1387,559,1375,2209,6457,-4,41,0,55,2025,4,11,6,9,friday,0.9915540540540541
2025-04-10 20:01:09,983,7950,2136,586,1366,2615,7762,0,38,0,187,2025,4,10,20,1,thursday,0.9763522012578616
2025-04-10 06:59:57,959,6823,1746,580,1374,659,5384,4,52,0,1438,2025,4,10,6,59,thursday,0.7890957057013044
2025-04-09 18:29:54,839,7153,2160,558,1371,425,5686,279,52,0,1467,2025,4,9,18,29,wednesday,0.7949112260589962
2025-04-09 06:30:09,945,6638,1689,577,1371,626,5258,-3,50,0,1380,2025,4,9,6,30,wednesday,0.7921060560409762
2025-04-08 17:24:53,779,6572,2054,556,1369,131,5587,641,54,0,985,2025,4,8,17,24,tuesday,0.8501217285453438
2025-04-08 03:11:13,955,5942,1591,621,1367,115,4697,-3,48,0,1244,2025,4,8,3,11,tuesday,0.7904745876809155
2025-04-07 13:30:00,772,6732,1898,552,1360,880,6426,915,45,0,306,2025,4,7,13,30,monday,0.9545454545454546
2025-04-07 02:00:06,790,5297,1675,557,1376,624,5060,-4,40,0,237,2025,4,7,2,0,monday,0.9552576930337927
2025-04-06 15:25:06,745,5235,1312,443,1331,566,4892,455,38,0,342,2025,4,6,15,25,sunday,0.9344794651384909
2025-04-06 04:30:05,789,5073,1666,529,1381,926,5333,-2,42,0,-259,2025,4,6,4,30,sunday,1.051251724817662
2025-04-05 16:07:54,704,5162,1120,446,1381,434,4676,540,43,0,486,2025,4,5,16,7,saturday,0.905850445563735
2025-04-05 03:38:14,792,5428,1658,544,1383,594,5016,-4,46,0,412,2025,4,5,3,38,saturday,0.9240972733971997
2025-04-04 15:31:20,756,5817,1621,469,1384,694,5816,841,48,0,0,2025,4,4,15,31,friday,0.9998280900807976
2025-04-04 04:29:56,794,5553,1518,569,1383,660,4968,-4,48,0,584,2025,4,4,4,29,friday,0.8946515397082658
2025-04-03 17:07:55,771,6623,1901,542,1359,700,5823,495,51,0,799,2025,4,3,17,7,thursday,0.8792088177563038
2025-04-03 05:25:05,777,5682,1610,550,1385,878,5249,-3,50,0,433,2025,4,3,5,25,thursday,0.9237944385779655
2025-04-02 18:30:57,824,6940,2233,608,1376,1147,6364,95,51,0,576,2025,4,2,18,30,wednesday,0.9170028818443804
2025-04-02 04:25:08,767,5399,1558,613,1376,1523,5886,-4,51,0,-486,2025,4,2,4,25,wednesday,1.090201889238748
2025-04-01 15:16:53,744,5959,2134,606,1370,514,6184,763,51,0,-224,2025,4,1,15,16,tuesday,1.0377580130894446
2025-04-01 03:24:46,810,5470,1673,638,1370,98,4637,-4,50,0,832,2025,4,1,3,24,tuesday,0.8477148080438757
2025-03-31 14:29:50,658,6208,1945,650,1356,120,5561,759,68,0,647,2025,3,31,14,29,monday,0.8957796391752577
2025-03-31 02:00:17,568,5040,1458,663,1377,-18,4107,-4,63,0,933,2025,3,31,2,0,monday,0.8148809523809524
2025-03-30 14:08:49,568,4829,1193,561,1377,138,4393,490,62,0,436,2025,3,30,14,8,sunday,0.9097121557258232
2025-03-30 01:38:49,813,5259,1395,687,1374,157,4487,-4,63,0,771,2025,3,30,1,38,sunday,0.8532040311846358
2025-03-29 13:56:02,837,6287,1686,1096,1367,520,5834,257,64,0,453,2025,3,29,13,56,saturday,0.9279465563861937
2025-03-29 04:24:38,743,5378,1216,1040,1373,2184,6624,-4,70,0,-1245,2025,3,29,4,24,saturday,1.2316846411305318
2025-03-28 16:59:50,797,7057,1485,1092,1363,2588,7534,131,74,0,-477,2025,3,28,16,59,friday,1.067592461385858
2025-03-28 05:55:18,765,5763,1085,1084,1379,2491,6876,-4,74,0,-1113,2025,3,28,5,55,friday,1.1931285788651744
2025-03-27 17:59:56,761,7158,1499,1077,1344,1281,6108,70,73,0,1049,2025,3,27,17,59,thursday,0.8533109807208717
2025-03-26 22:30:07,767,6481,1674,1055,1373,981,5921,-3,67,0,559,2025,3,26,22,30,wednesday,0.9135935812374634
2025-03-26 08:25:59,762,6712,1529,979,1378,349,5425,335,66,0,1287,2025,3,26,8,25,wednesday,0.808253873659118
2025-03-25 21:17:18,773,7067,2004,1071,1371,333,5628,-4,65,0,1439,2025,3,25,21,17,tuesday,0.7963775293618226
2025-03-25 08:02:57,771,6578,1663,1077,1362,784,6077,335,67,0,500,2025,3,25,8,2,tuesday,0.9238370325326847
2025-03-24 21:00:13,882,7505,1962,1145,1357,1090,6519,-2,59,0,985,2025,3,24,21,0,monday,0.8686209193870753
2025-03-24 10:17:16,822,6436,1426,1102,1295,186,5652,747,70,0,784,2025,3,24,10,17,monday,0.8781852082038534
2025-03-23 22:22:57,877,5975,1726,1023,1369,2082,7162,-4,66,0,-1187,2025,3,23,22,22,sunday,1.1986610878661088
2025-03-23 11:29:40,828,4796,935,961,1373,2518,7443,762,64,0,-2647,2025,3,23,11,29,sunday,1.5519182652210175
2025-03-23 01:39:11,804,5192,1030,997,1375,2244,6515,-4,67,0,-1322,2025,3,23,1,39,sunday,1.2548151001540833
2025-03-22 15:30:17,822,5352,983,962,1358,2094,6860,572,63,0,-1507,2025,3,22,15,30,saturday,1.281763826606876
2025-03-22 04:46:40,892,5510,1419,1036,1373,605,5389,-4,66,0,121,2025,3,22,4,46,saturday,0.9780399274047187
2025-03-21 16:16:57,798,5654,1430,1113,1360,146,5839,926,61,0,-185,2025,3,21,16,16,friday,1.032720198089848
2025-03-21 04:25:09,890,5748,1590,1163,1375,182,5268,-4,69,0,480,2025,3,21,4,25,friday,0.9164926931106472
2025-03-20 16:37:49,864,6115,1400,1026,1303,62,5492,768,62,0,622,2025,3,20,16,37,thursday,0.898119378577269
2025-03-20 05:38:19,873,6184,1544,1169,1386,784,5813,-4,59,0,371,2025,3,20,5,38,thursday,0.940006468305304
2025-03-19 17:59:55,992,7267,1764,1190,1369,706,6207,102,63,0,1059,2025,3,19,17,59,wednesday,0.8541351314159901
2025-03-19 05:59:36,876,6375,1392,1177,1371,1054,5938,-4,70,0,437,2025,3,19,5,59,wednesday,0.9314509803921569
2025-03-18 20:30:21,958,8114,1674,1188,1367,1549,6805,-2,68,0,1309,2025,3,18,20,30,tuesday,0.8386738969682032
2025-03-18 09:08:55,866,7567,1370,1096,1374,2663,7946,487,71,0,-378,2025,3,18,9,8,tuesday,1.0500858992995903
2025-03-17 21:29:44,930,7470,1751,1210,1371,2000,7373,44,65,0,96,2025,3,17,21,29,monday,0.9870147255689424
2025-03-17 10:01:08,738,7140,1430,1185,1356,70,5183,332,59,0,1956,2025,3,17,10,1,monday,0.7259103641456582
2025-03-16 22:01:17,822,6034,1414,1372,1369,318,5367,-4,58,0,666,2025,3,16,22,1,sunday,0.889459728206828
2025-03-16 11:30:15,775,5035,899,967,1376,480,5023,470,53,0,11,2025,3,16,11,30,sunday,0.9976166832174777
2025-03-16 00:38:23,800,5208,1176,1100,1374,1324,5830,-4,55,0,-622,2025,3,16,0,38,sunday,1.119431643625192
2025-03-15 12:16:34,783,5751,1438,1033,1369,1086,6255,488,54,0,-504,2025,3,15,12,16,saturday,1.0876369327073552
2025-03-15 02:00:22,858,5373,1259,1190,1374,1065,5805,-3,57,0,-432,2025,3,15,2,0,saturday,1.0804020100502512
2025-03-14 16:29:35,892,6377,1504,1428,1370,412,5959,297,54,0,417,2025,3,14,16,29,friday,0.9344519366473263
2025-03-14 01:30:40,769,5586,1105,1341,1380,1932,6588,-3,60,0,-1001,2025,3,14,1,30,friday,1.17937701396348
2025-03-13 14:46:42,854,5931,901,1296,1326,2539,7726,729,64,0,-1794,2025,3,13,14,46,thursday,1.302647108413421
2025-03-13 04:00:22,856,5523,1051,1360,1385,1511,6220,-4,60,0,-697,2025,3,13,4,0,thursday,1.1261995292413542
2025-03-12 16:38:51,825,6447,1433,1290,1368,548,5873,343,58,0,573,2025,3,12,16,38,wednesday,0.9109663409337676
2025-03-12 05:39:38,825,5766,1046,1315,1368,1498,6125,-4,59,0,-359,2025,3,12,5,39,wednesday,1.0622615331252168
2025-03-11 20:08:23,835,7681,1614,1308,1372,1824,7013,-3,55,0,667,2025,3,11,20,8,tuesday,0.9130321572711887
2025-03-11 06:38:41,825,6222,1225,1313,1377,330,5149,-2,58,0,1072,2025,3,11,6,38,tuesday,0.827547412407586
2025-03-10 14:31:33,723,5717,1587,1282,1311,292,6322,1064,51,0,-605,2025,3,10,14,31,monday,1.1058247332517055
2025-03-10 01:46:51,588,5042,1039,1308,1373,136,4499,-4,55,0,543,2025,3,10,1,46,monday,0.89230464101547
2025-03-09 14:59:30,568,4059,700,967,1370,208,4683,802,62,0,-624,2025,3,9,14,59,sunday,1.1537324464153733
2025-03-09 03:25:18,588,5214,1056,1154,1372,285,4516,-4,63,0,697,2025,3,9,3,25,sunday,0.8661296509397776
2025-03-08 16:26:05,622,5349,1146,1008,1374,176,4955,552,64,0,393,2025,3,8,16,26,saturday,0.9263413722191064
2025-03-08 04:59:36,589,5532,1104,1310,1378,204,4650,-4,66,0,881,2025,3,8,4,59,saturday,0.8405639913232104
2025-03-07 18:18:22,883,7403,1605,1325,1368,219,5515,33,70,0,1888,2025,3,7,18,18,friday,0.7449682561123868
2025-03-07 06:16:37,899,6437,1191,1353,1378,14,4930,-3,74,0,1507,2025,3,7,6,16,friday,0.7658847289109834
2025-03-06 20:30:55,919,7793,1668,1394,1367,174,5613,-3,69,0,2179,2025,3,6,20,30,thursday,0.7202617733863724
2025-03-06 07:40:00,913,7323,1434,1221,1376,516,5765,212,71,0,1557,2025,3,6,7,40,thursday,0.7872456643452137
2025-03-05 21:01:29,1032,7742,1630,1361,1362,1001,6472,-3,66,0,1270,2025,3,5,21,1,wednesday,0.8359597003358306
2025-03-05 09:17:39,880,6738,1298,1274,1381,51,5974,1031,56,0,764,2025,3,5,9,17,wednesday,0.8866132383496587
2025-03-04 22:38:10,934,6935,1559,1412,1369,477,5816,-4,67,0,1119,2025,3,4,22,38,tuesday,0.8386445565969719
2025-03-04 10:26:33,867,6468,1366,1364,1306,15,6283,1306,54,0,184,2025,3,4,10,26,tuesday,0.9713976499690785
2025-03-03 22:24:17,898,7166,1740,1302,1366,24,5400,-3,71,0,1765,2025,3,3,22,24,monday,0.7535584705554005
2025-03-03 07:39:08,979,7511,1465,1417,1378,649,6071,86,70,0,1439,2025,3,3,7,39,monday,0.8082811875915324
2025-03-02 21:59:20,955,6658,1321,1558,1377,727,6029,-4,71,0,628,2025,3,2,21,59,sunday,0.9055271853409432
2025-03-02 11:30:18,869,5657,1058,1503,1381,476,5934,575,70,0,-276,2025,3,2,11,30,sunday,1.048965882976843
2025-03-02 01:14:40,982,5699,1269,1606,1377,259,5586,-4,73,0,113,2025,3,2,1,14,sunday,0.9801719599929812
2025-03-01 13:59:25,931,6878,1191,1551,1382,650,6107,303,72,0,770,2025,3,1,13,59,saturday,0.8879034603082291
2025-03-01 04:25:15,915,5873,1306,1543,1372,441,5646,-4,70,0,226,2025,3,1,4,25,saturday,0.9613485441852545
2025-02-28 18:00:37,1080,8225,1513,1546,1362,871,6456,-1,72,0,1769,2025,2,28,18,0,friday,0.7849240121580547
2025-02-28 05:37:59,985,6305,967,1527,1376,1496,6423,-4,74,0,-118,2025,2,28,5,37,friday,1.0187153053132434
2025-02-27 18:24:53,1074,8357,1564,1627,1366,1222,6948,0,74,0,1409,2025,2,27,18,24,thursday,0.8313988273303817
2025-02-27 08:28:05,991,8105,1292,1577,1381,1653,7191,189,75,0,914,2025,2,27,8,28,thursday,0.8872301048735348
2025-02-26 22:17:31,1296,7334,1341,1560,1373,1474,7115,-3,72,0,219,2025,2,26,22,17,wednesday,0.9701390782656122
2025-02-26 09:21:42,1170,7816,1302,1571,1379,315,6556,726,72,0,1260,2025,2,26,9,21,wednesday,0.838792221084954
2025-02-25 21:47:18,1212,7854,1484,1484,1371,102,5718,-3,67,0,2136,2025,2,25,21,47,tuesday,0.7280366692131398
2025-02-25 05:39:29,1135,6664,1039,1132,1371,260,5007,-3,70,0,1657,2025,2,25,5,39,tuesday,0.7513505402160864
2025-02-24 15:27:34,1292,7201,1080,1084,1346,399,6144,871,68,0,1057,2025,2,24,15,27,monday,0.8532148312734342
2025-02-24 02:17:40,1148,5812,936,1095,1377,681,5302,-4,68,0,509,2025,2,24,2,17,monday,0.9122505161734342
2025-02-23 12:29:37,1148,5354,986,929,1376,83,5660,1060,70,0,-306,2025,2,23,12,29,sunday,1.057153530070975
2025-02-23 00:30:27,1196,6439,1069,1592,1374,374,5674,-3,70,0,764,2025,2,23,0,30,sunday,0.8811927317906507
2025-02-22 12:27:39,1136,6205,953,1557,1372,91,6236,1050,75,0,-31,2025,2,22,12,27,saturday,1.0049959709911362
2025-02-21 16:47:35,1329,7816,1206,1513,1359,1288,7069,295,72,0,747,2025,2,21,16,47,friday,0.9044268167860798
2025-02-21 04:25:45,1428,6513,1077,1597,1382,792,6350,-4,74,0,162,2025,2,21,4,25,friday,0.9749731306617534
2025-02-20 16:09:33,1311,7679,1134,1435,1313,755,6456,433,72,0,1223,2025,2,20,16,9,thursday,0.8407344706341972
2025-02-20 02:55:26,1339,6449,990,1475,1379,372,5624,-4,72,0,824,2025,2,20,2,55,thursday,0.8720731896418049
2025-02-19 14:46:31,1328,7561,1313,1456,1319,285,6520,747,69,0,1040,2025,2,19,14,46,wednesday,0.8623197989683904
2025-02-19 01:29:19,1344,6450,1147,1595,1379,407,5942,-4,72,0,507,2025,2,19,1,29,wednesday,0.9212403100775194
